 id, active, change_time, keycode, acknowledged, ackoperator, acktime, agent, alarmid, alarmname, rawalarmname, alarmserialnumber, alertgroup, clearoperator, clearparam, cleartime, cpcgroupid, cpidentifier, csyngroupid, deviceip, devicetype, domain, emstype, firstinserttime, firstoccurrence, ishub, isvip, lastinserttime, lastoccurrence, location, managedelement, manager, networktype, node, nodealias, parentnode, physicalcard, physicalport, physicalslot, emsname, probablecause, netype, extendedattr, rawseverity, firstcollecttime, lastcollecttime, resultflag, severity, standardalarmseverity, sitecode, sitedownflag, sitename, sitepriority, sitestage, sitetype, count_yn, subalarmname, tally, summary, vendor, originalsystem, eventtype, identifier, fresultflag, cfgroupid, cfidentifier, synresultflag, csynidentifier, flappingcount, transientresult, filteridentifcation, dbfirstinserttime, dblastinserttime, clearalarmfirstreceivetime, clearalarmlastreceivetime, tunnelfirstreceivetime, tunnellastreceivetime, moname, businessstatuscode, rcagroupid, rcaresult, rcarulename, identifierfromprobe, province, city, county, township, standardalarmid, standardalarmname, standardalarmtype, standardalarmsubtype, standardflag, logicsiteid, devicename, sourceid, alarmsubtype, sitedownfault, deviceid, abnormaltype, parentnodetype, syncflag, probeid, cruleid1, cruleid2, cruleid3, cruleid4, cruleid5, cruleid6, cruleid7, cruleid8, cruleid9, cruleid10, pccorrelationparam, pcresultruleids, pcassociationtime, derivedtime, diagnosetime, syntheticstaticstic, pcstaticstic, flappingstaticstic, derivedstaticstic, fdelay, fexpire, finterval, fparam, fruleid, fthreshold, sdynamicalval, sfixedval, sinterval, sparam, synscenarioid, syntheticalarmseverity, syntheticalarmname, syncleartype, threshold, affectedservice, derivedresult, derivedrulename, derivedpidentifier, derivedgroupid, localpriobj, alertkey, southboundclearreporttime, southboundreporttime, type, url, x733corrnotif, x733probablecause, x733specificprob, diagnosesuppressionparam, continuance, servername, serverserial, crole4, total_impacted_subscribers, impacted_traffic
 1714695292000_adba5054e1146fbc1d7678b20bf58ddd8bb328daa585e967335e6c97f6abff1a, 1, 0, 1714695292000_adba5054e1146fbc1d7678b20bf58ddd8bb328daa585e967335e6c97f6abff1a, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424895, equipmentAlarm, ,	 33424895, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695292000, 0, 0,	 1784019817450,	 1714695292000, JABODETABEK, optics:1745749941:BGR-ROADM-01/S6AD600H-1-19:2254, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 2.84 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695292000_adba5054e1146fbc1d7678b20bf58ddd8bb328daa585e967335e6c97f6abff1a, 0, , , 0, , 0, 0, 0,	 1784019820884,	 1784019820884, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424895, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 2.84 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695292000_bfa790d7, 0, 0, 
 1714695292000_f07be7379807938f708b3e9a3612726838137c2df339f8ce702a60152d3361b0, 1, 0, 1714695292000_f07be7379807938f708b3e9a3612726838137c2df339f8ce702a60152d3361b0, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424896, equipmentAlarm, ,	 33424896, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695292000, 0, 0,	 1784019817450,	 1714695292000, JABODETABEK, optics:1745749942:BGR-ROADM-01/S6AD600H-1-19:2255, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 2.98 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695292000_f07be7379807938f708b3e9a3612726838137c2df339f8ce702a60152d3361b0, 0, , , 0, , 0, 0, 0,	 1784019821583,	 1784019821583, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424896, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 2.98 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695292000_023dd600, 0, 0, 
 1714695388000_91445b07f6b529aef1d16885ecfc562e60048d1143d753b4e25519dcd4fc0bfb, 1, 0, 1714695388000_91445b07f6b529aef1d16885ecfc562e60048d1143d753b4e25519dcd4fc0bfb, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424919, equipmentAlarm, ,	 33424919, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695388000, 0, 0,	 1784019817450,	 1714695388000, JABODETABEK, optics:1745750036:BGR-ROADM-01/S6AD600H-1-9:2266, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 9.11 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695388000_91445b07f6b529aef1d16885ecfc562e60048d1143d753b4e25519dcd4fc0bfb, 0, , , 0, , 0, 0, 0,	 1784019821275,	 1784019821275, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424919, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 9.11 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695388000_6f335f70, 0, 0, 
 1714695393000_33470e85a67429a5ebc4347e226644517aab6208143479c41375a4123811b926, 1, 0, 1714695393000_33470e85a67429a5ebc4347e226644517aab6208143479c41375a4123811b926, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424922, equipmentAlarm, ,	 33424922, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695393000, 0, 0,	 1784019817450,	 1714695393000, JABODETABEK, optics:1745750042:BGR-ROADM-01/S6AD600H-1-9:2269, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 3.50 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695393000_33470e85a67429a5ebc4347e226644517aab6208143479c41375a4123811b926, 0, , , 0, , 0, 0, 0,	 1784019820782,	 1784019820782, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424922, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 3.50 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695393000_22d047ef, 0, 0, 
 1714695393000_5cb03df3ee76cc0a46a83ac7b5cc796e0296fb5ce30a33b1f49776a8c0a13761, 1, 0, 1714695393000_5cb03df3ee76cc0a46a83ac7b5cc796e0296fb5ce30a33b1f49776a8c0a13761, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424921, equipmentAlarm, ,	 33424921, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695393000, 0, 0,	 1784019817450,	 1714695393000, JABODETABEK, optics:1745750041:BGR-ROADM-01/S6AD600H-1-9:2268, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 2.37 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695393000_5cb03df3ee76cc0a46a83ac7b5cc796e0296fb5ce30a33b1f49776a8c0a13761, 0, , , 0, , 0, 0, 0,	 1784019820782,	 1784019820782, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424921, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 2.37 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695393000_5fd7fd23, 0, 0, 
 1714695393000_64e90b9fea6d01745dc1e400c00837ac7670ad8bf30e6b2129af0c601db4ecb1, 1, 0, 1714695393000_64e90b9fea6d01745dc1e400c00837ac7670ad8bf30e6b2129af0c601db4ecb1, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424924, equipmentAlarm, ,	 33424924, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695393000, 0, 0,	 1784019817450,	 1714695393000, JABODETABEK, optics:1745750042:BGR-ROADM-01/S6AD600H-1-9:2271, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 2.95 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695393000_64e90b9fea6d01745dc1e400c00837ac7670ad8bf30e6b2129af0c601db4ecb1, 0, , , 0, , 0, 0, 0,	 1784019821583,	 1784019821583, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424924, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 2.95 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695393000_a66305ed, 0, 0, 
 1714695393000_8089716b71137848672b445cd291f0e04fcd853ccb531ddd4b4e8d19ea20f1e2, 1, 0, 1714695393000_8089716b71137848672b445cd291f0e04fcd853ccb531ddd4b4e8d19ea20f1e2, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424923, equipmentAlarm, ,	 33424923, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695393000, 0, 0,	 1784019817450,	 1714695393000, JABODETABEK, optics:1745750041:BGR-ROADM-01/S6AD600H-1-9:2270, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 3.46 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695393000_8089716b71137848672b445cd291f0e04fcd853ccb531ddd4b4e8d19ea20f1e2, 0, , , 0, , 0, 0, 0,	 1784019820884,	 1784019820884, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424923, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 3.46 dBm , Reason : LASER_ON,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695393000_5b00b9ed, 0, 0, 
 1714695465000_ae0983ae1b267f4828040dc241e9e9889ce9f4e6f12f28388316bddb7fbfdf28, 1, 0, 1714695465000_ae0983ae1b267f4828040dc241e9e9889ce9f4e6f12f28388316bddb7fbfdf28, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424930, equipmentAlarm, ,	 33424930, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695465000, 0, 0,	 1784019817450,	 1714695465000, JABODETABEK, optics:1745750114:BGR-ROADM-01/S6AD600H-1-19:2277, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 8.03 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695465000_ae0983ae1b267f4828040dc241e9e9889ce9f4e6f12f28388316bddb7fbfdf28, 0, , , 0, , 0, 0, 0,	 1784019821381,	 1784019821381, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424930, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 8.03 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695465000_a1f604c8, 0, 0, 
 1714695469000_1ddc8296194ed12173b9454425e310bd248f25465975a81038a8c9922bb91f84, 1, 0, 1714695469000_1ddc8296194ed12173b9454425e310bd248f25465975a81038a8c9922bb91f84, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424932, equipmentAlarm, ,	 33424932, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695469000, 0, 0,	 1784019817450,	 1714695469000, JABODETABEK, optics:1745750119:BGR-ROADM-01/S6AD600H-1-19:2279, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 1.78 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695469000_1ddc8296194ed12173b9454425e310bd248f25465975a81038a8c9922bb91f84, 0, , , 0, , 0, 0, 0,	 1784019820782,	 1784019820782, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424932, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 1.78 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695469000_a76095e9, 0, 0, 
 1714695469000_25a0eda053061b9af182f2ff3e2ae4decfef50e4b999f694b43d0eda3cca6dee, 1, 0, 1714695469000_25a0eda053061b9af182f2ff3e2ae4decfef50e4b999f694b43d0eda3cca6dee, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424934, equipmentAlarm, ,	 33424934, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695469000, 0, 0,	 1784019817450,	 1714695469000, JABODETABEK, optics:1745750119:BGR-ROADM-01/S6AD600H-1-19:2281, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 1.17 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695469000_25a0eda053061b9af182f2ff3e2ae4decfef50e4b999f694b43d0eda3cca6dee, 0, , , 0, , 0, 0, 0,	 1784019820782,	 1784019820782, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424934, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 1.17 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695469000_d867d8cc, 0, 0, 
 1714695469000_5781444bcef9bc352c4235e010b077940235d6cae0e4ec9caf899c760ea364c1, 1, 0, 1714695469000_5781444bcef9bc352c4235e010b077940235d6cae0e4ec9caf899c760ea364c1, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424931, equipmentAlarm, ,	 33424931, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695469000, 0, 0,	 1784019817450,	 1714695469000, JABODETABEK, optics:1745750118:BGR-ROADM-01/S6AD600H-1-19:2278, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 2.23 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695469000_5781444bcef9bc352c4235e010b077940235d6cae0e4ec9caf899c760ea364c1, 0, , , 0, , 0, 0, 0,	 1784019821275,	 1784019821275, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424931, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 2.23 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695469000_8aa519b0, 0, 0, 
 1714695469000_b8927d8071cdb43cdd9b2d1199a4bb7394b357fc5e37d64a3f7da7201d114aff, 1, 0, 1714695469000_b8927d8071cdb43cdd9b2d1199a4bb7394b357fc5e37d64a3f7da7201d114aff, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424933, equipmentAlarm, ,	 33424933, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695469000, 0, 0,	 1784019817450,	 1714695469000, JABODETABEK, optics:1745750118:BGR-ROADM-01/S6AD600H-1-19:2280, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 2.69 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695469000_b8927d8071cdb43cdd9b2d1199a4bb7394b357fc5e37d64a3f7da7201d114aff, 0, , , 0, , 0, 0, 0,	 1784019821275,	 1784019821275, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424933, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-19,eventDetails=Value: 2.69 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695469000_5f8a17f3, 0, 0, 
 1714695568000_6f87468f50eda4f85f91ff3c29d01c4cb77026450de81422b22d0cdce03ea70b, 1, 0, 1714695568000_6f87468f50eda4f85f91ff3c29d01c4cb77026450de81422b22d0cdce03ea70b, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424939, equipmentAlarm, ,	 33424939, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817450,	 1714695568000, 0, 0,	 1784019817450,	 1714695568000, JABODETABEK, optics:1745750216:BGR-ROADM-01/S6AD600H-1-9:2286, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 8.54 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614843,	 1784019614843, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695568000_6f87468f50eda4f85f91ff3c29d01c4cb77026450de81422b22d0cdce03ea70b, 0, , , 0, , 0, 0, 0,	 1784019821275,	 1784019821275, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424939, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 8.54 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695568000_270e878d, 0, 0, 
 1714695572000_5a2d2a4e33650c91ecb57dc6e51bedb1875c42ccef7e8b483299feffe54541c7, 1, 0, 1714695572000_5a2d2a4e33650c91ecb57dc6e51bedb1875c42ccef7e8b483299feffe54541c7, 0, , 0, DWDM_Nokia_kafka, BASELINE, BASELINE, ,	 33424958, equipmentAlarm, ,	 33424958, 0, , , , 10.128.97.7, 1830 PSS-16II, 97, 98,	 1784019817449,	 1714695572000, 0, 0,	 1784019817449,	 1714695572000, JABODETABEK, optics:1745750220:BGR-ROADM-01/S6AD600H-1-9:2295, Nokia-DWDM-MPLS_Full_Alarm, Backbone, BGR-ROADM-01, , , , 0, 0, Nokia-DWDM/MPLS, BASELINE, 1830 PSS-16II," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 2.12 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 1,	 1784019614842,	 1784019614842, 0, 1, 5, BGR_0011, 0, Bogor, , , , , , 1, ,	 1002, , 0, 1714695572000_5a2d2a4e33650c91ecb57dc6e51bedb1875c42ccef7e8b483299feffe54541c7, 0, , , 0, , 0, 0, 0,	 1784019821275,	 1784019821275, 0, 0,	 1784019814286,	 1784019814286, , 0, , 0, ,	 33424958, , , , , , , 0, 0, 1, , BGR-ROADM-01, , 0, 0, 0, 0, , 1, Probe-0086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, , , , , 0, 0, 0, , 0, 0, , , 0, , 0, 0, , 0, 0, 0, 0, , , , ," {userLabel=BGR-ROADM-01/S6AD600H-1-9,eventDetails=Value: 2.12 dBm , Reason : LOS_CLRD,sessionNumber=alue:,ProtectionType=Card Reset}", 0, 0, 1, , , 0, , , 0, ARPE, 1714695572000_a1c2e0c6, 0, 0, 
