 region_name, power_type, device_location, is_hub, covered_scope, site_priority, site_stage, access_issue, create_time, minutes_on_the_way, oil_machine_type, collocation_id, is_boundary, updated_by, address, area_id, site_name, air_conditioner_no, fm_office, site_id, lessor_name, longitude, integration_date, phase, site_addr, morphology, location_id, altitude, has_oil_machine, cluster_id, customer, latitude, lessor_phone, site_maintainer, is_vip, update_time, time_zone, genset_number, functional_location, dangerous_site, owner, oil_machine_number, latitude_number, access_type, created_by, site_type, contractor_id, hang_site_number, collocation_name, pln_id, longitude_number, has_room, fuel_tank_no, site_state, radius, life_cycle, description, projectid, acceptance_date, parent_site, transport_type, lessor_address, project_name, is_hw_operate, id, keycode, actual_model_id, active, change_time, vendor, fuel_tank_capacity, battery_bank, oil_machine_capacity, ups_qty, ups_capacity, site_infrastructure_type, owner_name, battery_type, owner_phone_number, site_admission_type, ups_brand, has_pln, has_ups, has_battery, pln_capacity, battery_capacity
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_KARANG_AMPEL, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32IDM_0096, ,	 108.45646, , , , , , , No, , , -6.46807, , , , , , , , , , , -6.46807, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.45646, , , , , , , , , , , , , , 02460219-768b-11f1-ba00-0255ac1205bc, 32IDM_0096, , true,	 1785731353894, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_CIKEDUG_INDRAMAYU, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32IDM_0150, ,	 108.17266, , , , , , , No, , , -6.5213, , , , , , , , , , , -6.5213, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.17266, , , , , , , , , , , , , , 0246774f-768b-11f1-ba00-0255ac1205bc, 32IDM_0150, , true,	 1785731353907, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_KEDUNGREJO_MUNCAR, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35BYW_0040, ,	 114.33775, , , , , , , No, , , -8.43781, , , , , , , , , , , -8.43781, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 114.33775, , , , , , , , , , , , , , 0247139e-768b-11f1-ba00-0255ac1205bc, 35BYW_0040, , true,	 1785731353949, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_BOLOWONO_KDR, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35KDR_0106, ,	 112.12131, , , , , , , No, , , -7.6921, , , , , , , , , , , -7.6921, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 112.12131, , , , , , , , , , , , , , 0247af02-768b-11f1-ba00-0255ac1205bc, 35KDR_0106, , true,	 1785731353931, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_KERTOSARI, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33KDL_0083, ,	 110.25706, , , , , , , No, , , -7.05517, , , , , , , , , , , -7.05517, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.25706, , , , , , , , , , , , , , 0247d61a-768b-11f1-ba00-0255ac1205bc, 33KDL_0083, , true,	 1785731353915, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_JUWIRING, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33KDL_0060, ,	 110.15515, , , , , , , No, , , -6.90197, , , , , , , , , , , -6.90197, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.15515, , , , , , , , , , , , , , 0247d61f-768b-11f1-ba00-0255ac1205bc, 33KDL_0060, , true,	 1785731353986, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_TARUB, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33TGL_0114, ,	 109.18454, , , , , , , No, , , -6.94673, , , , , , , , , , , -6.94673, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 109.18454, , , , , , , , , , , , , , 0249ab2e-768b-11f1-ba00-0255ac1205bc, 33TGL_0114, , true,	 1785731353944, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_LOHSARANG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32IDM_0151, ,	 108.14368, , , , , , , No, , , -6.39145, , , , , , , , , , , -6.39145, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.14368, , , , , , , , , , , , , , 024a4782-768b-11f1-ba00-0255ac1205bc, 32IDM_0151, , true,	 1785731353945, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_WINDUHERANG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32KNG_0037, ,	 108.47326, , , , , , , No, , , -6.96918, , , , , , , , , , , -6.96918, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.47326, , , , , , , , , , , , , , 024a6e98-768b-11f1-ba00-0255ac1205bc, 32KNG_0037, , true,	 1785731353932, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_SUMBER_REJO_PURWOSARI, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35PSN_0172, ,	 112.6967, , , , , , , No, , , -7.76732, , , , , , , , , , , -7.76732, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 112.6967, , , , , , , , , , , , , , 024abcc6-768b-11f1-ba00-0255ac1205bc, 35PSN_0172, , true,	 1785731353988, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_TANGSIMEKAR_PASEH, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BDG_0698, ,	 107.78997, , , , , , , No, , , -7.02744, , , , , , , , , , , -7.02744, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 107.78997, , , , , , , , , , , , , , 024ae3d7-768b-11f1-ba00-0255ac1205bc, 32BDG_0698, , true,	 1785731353931, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_MULYAHARJA, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BGR_0326, ,	 106.79382, , , , , , , No, , , -6.62434, , , , , , , , , , , -6.62434, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 106.79382, , , , , , , , , , , , , , 024b0ae8-768b-11f1-ba00-0255ac1205bc, 32BGR_0326, , true,	 1785731353953, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_KRG_SENTOSA, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BKS_0398, ,	 107.18214, , , , , , , No, , , -6.19445, , , , , , , , , , , -6.19445, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 107.18214, , , , , , , , , , , , , , 024b0ae9-768b-11f1-ba00-0255ac1205bc, 32BKS_0398, , true,	 1785731353946, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_TLUWUK_WEDARIJAKSA_GF_SELF_BUILT, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33PTI_0023, ,	 111.11604, , , , , , , No, , , -6.6798, , , , , , , , , , , -6.6798, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 111.11604, , , , , , , , , , , , , , 024b590f-768b-11f1-ba00-0255ac1205bc, 33PTI_0023, , true,	 1785731353933, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_MANYAR_4_SLAWU, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35JMR_0110, ,	 113.69147, , , , , , , No, , , -8.15085, , , , , , , , , , , -8.15085, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 113.69147, , , , , , , , , , , , , , 024b5911-768b-11f1-ba00-0255ac1205bc, 35JMR_0110, , true,	 1785731353989, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , f343d1fb-e165-11f0-90da-0255ac121938, , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , 24eb6fb8-5b4b-11f1-8fdf-0255ac12109b, PTI_SINDANG_SARI, , 93d8b78c-1797-11f1-be90-0255ac120057, 33CLP_0147, ,	 108.77724, , , , , , , No, , , -7.29972, , , , , , , , , , , -7.29972, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.77724, , , , , , 15, , , , , , , , 024b8022-768b-11f1-ba00-0255ac1205bc, 33CLP_0147, , true,	 1785817520754, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , PTI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_BUMISENTOSA, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BKS_0399, ,	 107.18426, , , , , , , No, , , -6.18648, , , , , , , , , , , -6.18648, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 107.18426, , , , , , , , , , , , , , 024b8023-768b-11f1-ba00-0255ac1205bc, 32BKS_0399, , true,	 1785731354068, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_KAMPUNGGELO_CKR, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BKS_0404, ,	 107.17599, , , , , , , No, , , -6.19028, , , , , , , , , , , -6.19028, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 107.17599, , , , , , , , , , , , , , 024ba734-768b-11f1-ba00-0255ac1205bc, 32BKS_0404, , true,	 1785731354093, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_TUTUP_TUNJUNGAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33BLA_0044, ,	 111.39271, , , , , , , No, , , -6.97053, , , , , , , , , , , -6.97053, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 111.39271, , , , , , , , , , , , , , 024ba735-768b-11f1-ba00-0255ac1205bc, 33BLA_0044, , true,	 1785731354073, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_TEGALURUNG_BALONGAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32IDM_0121, ,	 108.36548, , , , , , , No, , , -6.35323, , , , , , , , , , , -6.35323, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.36548, , , , , , , , , , , , , , 024cb8c1-768b-11f1-ba00-0255ac1205bc, 32IDM_0121, , true,	 1785731354072, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_MEKARJAYA_SEGULING_BANDUNG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BDG_0579, ,	 107.47325, , , , , , , No, , , -6.93165, , , , , , , , , , , -6.93165, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 107.47325, , , , , , , , , , , , , , 024e3ea1-768b-11f1-ba00-0255ac1205bc, 32BDG_0579, , true,	 1785731354086, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_CENGKOK_TAROKAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35KDR_0142, ,	 111.97302, , , , , , , No, , , -7.70051, , , , , , , , , , , -7.70051, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 111.97302, , , , , , , , , , , , , , 024eb3e5-768b-11f1-ba00-0255ac1205bc, 35KDR_0142, , true,	 1785731354084, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_CIKEDUG_PALIMANAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32CBN_0211, ,	 108.4397, , , , , , , No, , , -6.7496, , , , , , , , , , , -6.7496, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.4397, , , , , , , , , , , , , , 024edafc-768b-11f1-ba00-0255ac1205bc, 32CBN_0211, , true,	 1785731354102, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_DAHLIA_BOYOLANGU, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35TLG_0091, ,	 111.92167, , , , , , , No, , , -8.08886, , , , , , , , , , , -8.08886, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 111.92167, , , , , , , , , , , , , , 024fc57d-768b-11f1-ba00-0255ac1205bc, 35TLG_0091, , true,	 1785731354087, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_MPAREKOTA, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35KDR_0143, ,	 112.21918, , , , , , , No, , , -7.78368, , , , , , , , , , , -7.78368, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 112.21918, , , , , , , , , , , , , , 0250139e-768b-11f1-ba00-0255ac1205bc, 35KDR_0143, , true,	 1785731354088, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_PURWOKERTO_KENDAL, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33KDL_0061, ,	 110.17549, , , , , , , No, , , -6.92232, , , , , , , , , , , -6.92232, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.17549, , , , , , , , , , , , , , 02503ab5-768b-11f1-ba00-0255ac1205bc, 33KDL_0061, , true,	 1785731354110, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_PAHLAWAN_SETIA, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BKS_0527, ,	 106.99986, , , , , , , No, , , -6.13969, , , , , , , , , , , -6.13969, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 106.99986, , , , , , , , , , , , , , 025088e5-768b-11f1-ba00-0255ac1205bc, 32BKS_0527, , true,	 1785731354120, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_SUKAWANGI_JELEGONG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BDG_0580, ,	 107.5321054, , , , , , , No, , , -6.94401, , , , , , , , , , , -6.94401, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 107.5321054, , , , , , , , , , , , , , 0250d711-768b-11f1-ba00-0255ac1205bc, 32BDG_0580, , true,	 1785731354122, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_LETKOL_HS_HM_YUSUF_SUSUKAN_AGUNG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32CBN_0168, ,	 108.62458, , , , , , , No, , , -6.86589, , , , , , , , , , , -6.86589, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.62458, , , , , , , , , , , , , , 02536f37-768b-11f1-ba00-0255ac1205bc, 32CBN_0168, , true,	 1785731354132, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_BAYALANGU_LOR_GEGISIK, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32CBN_0165, ,	 108.41814, , , , , , , No, , , -6.61099, , , , , , , , , , , -6.61099, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.41814, , , , , , , , , , , , , , 02539648-768b-11f1-ba00-0255ac1205bc, 32CBN_0165, , true,	 1785731354106, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_SUKODADI_JAMURAN_PL, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35MLG_0285, ,	 112.58396, , , , , , , No, , , -8.00653, , , , , , , , , , , -8.00653, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 112.58396, , , , , , , , , , , , , , 02539649-768b-11f1-ba00-0255ac1205bc, 35MLG_0285, , true,	 1785731354146, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_KAJUAPAK_POLOKARTO, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33SKH_0115, ,	 110.92975, , , , , , , No, , , -7.61662, , , , , , , , , , , -7.61662, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.92975, , , , , , , , , , , , , , 02540b8b-768b-11f1-ba00-0255ac1205bc, 33SKH_0115, , true,	 1785731354145, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_KEDUNGKANDANG_MALANG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35MLG_0193, ,	 112.6495, , , , , , , No, , , -7.99445, , , , , , , , , , , -7.99445, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 112.6495, , , , , , , , , , , , , , 0254329d-768b-11f1-ba00-0255ac1205bc, 35MLG_0193, , true,	 1785731354189, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_KESAMBEN_WETAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35GSK_0061, ,	 112.62187, , , , , , , No, , , -7.34603, , , , , , , , , , , -7.34603, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 112.62187, , , , , , , , , , , , , , 025480c2-768b-11f1-ba00-0255ac1205bc, 35GSK_0061, , true,	 1785731354140, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_KARANG_ANYAR_KEJIWAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32CBN_0170, ,	 108.37321, , , , , , , No, , , -6.63716, , , , , , , , , , , -6.63716, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.37321, , , , , , , , , , , , , , 025480c5-768b-11f1-ba00-0255ac1205bc, 32CBN_0170, , true,	 1785731355033, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_TERISI_INDRAMAYU, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32IDM_0085, ,	 108.14207, , , , , , , No, , , -6.50571, , , , , , , , , , , -6.50571, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.14207, , , , , , , , , , , , , , 0255b975-768b-11f1-ba00-0255ac1205bc, 32IDM_0085, , true,	 1785731354148, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_BELUNG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35MLG_0340, ,	 112.76945, , , , , , , No, , , -8.03993, , , , , , , , , , , -8.03993, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 112.76945, , , , , , , , , , , , , , 025607ae-768b-11f1-ba00-0255ac1205bc, 35MLG_0340, , true,	 1785731354196, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_RAHAYU_SINDANG_PALAY, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BDG_0581, ,	 107.55456, , , , , , , No, , , -6.94495, , , , , , , , , , , -6.94495, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 107.55456, , , , , , , , , , , , , , 02573f5f-768b-11f1-ba00-0255ac1205bc, 32BDG_0581, , true,	 1785731354150, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_SEGARAJAYA, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BKS_0625, ,	 107.01019, , , , , , , No, , , -6.11464, , , , , , , , , , , -6.11464, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 107.01019, , , , , , , , , , , , , , 025829da-768b-11f1-ba00-0255ac1205bc, 32BKS_0625, , true,	 1785731354160, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_JIMBUNG_I, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33KLN_0072, ,	 110.6005, , , , , , , No, , , -7.74695, , , , , , , , , , , -7.74695, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.6005, , , , , , , , , , , , , , 025877ff-768b-11f1-ba00-0255ac1205bc, 33KLN_0072, , true,	 1785731354198, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_SUWAYUWO_KULON_EMBONG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35PSN_0141, ,	 112.71186, , , , , , , No, , , -7.68181, , , , , , , , , , , -7.68181, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 112.71186, , , , , , , , , , , , , , 02589f14-768b-11f1-ba00-0255ac1205bc, 35PSN_0141, , true,	 1785731354191, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , PTI_SELACAU_SOREANG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BDG_0582, ,	 107.50486, , , , , , , No, , , -6.92996, , , , , , , , , , , -6.92996, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 107.50486, , , , , , , , , , , , , , 0258c626-768b-11f1-ba00-0255ac1205bc, 32BDG_0582, , true,	 1785731354190, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
